dteday,yr,mnth,hr,holiday,weekday,weathersit,temp,hum,windspeed,cnt,cnt_log1p
2011-01-18,0,1,12,0,2,2,0.2,0.86,0.3284,3,1.3862943611198906
2011-01-18,0,1,13,0,2,2,0.2,0.86,0.2239,22,3.1354942159291497
2011-01-18,0,1,14,0,2,2,0.22,0.8,0.1642,28,3.367295829986474
2011-01-18,0,1,15,0,2,2,0.22,0.87,0.1642,35,3.58351893845611
2011-01-18,0,1,16,0,2,2,0.22,0.87,0.194,61,4.127134385045092
2011-01-18,0,1,17,0,2,2,0.22,0.82,0.194,125,4.836281906951478
2011-01-18,0,1,18,0,2,2,0.22,0.8,0.1642,133,4.897839799950911
2011-01-18,0,1,19,0,2,2,0.22,0.8,0.1343,99,4.605170185988092
2011-01-18,0,1,20,0,2,2,0.22,0.87,0.0,83,4.430816798843313
2011-01-18,0,1,21,0,2,2,0.22,0.93,0.1045,41,3.7376696182833684
2011-01-18,0,1,22,0,2,2,0.22,0.93,0.0896,33,3.5263605246161616
2011-01-18,0,1,23,0,2,2,0.22,0.93,0.0,20,3.044522437723423
2011-01-20,0,1,0,0,4,1,0.26,0.56,0.3881,13,2.6390573296152584
2011-01-20,0,1,1,0,4,1,0.26,0.56,0.0,5,1.791759469228055
2011-01-20,0,1,2,0,4,1,0.26,0.56,0.0,2,1.0986122886681098
2011-01-20,0,1,3,0,4,1,0.26,0.56,0.1642,1,0.6931471805599453
2011-01-20,0,1,4,0,4,1,0.26,0.56,0.1642,1,0.6931471805599453
2011-01-20,0,1,5,0,4,1,0.24,0.6,0.2239,6,1.9459101490553132
2011-01-20,0,1,6,0,4,1,0.22,0.6,0.2239,35,3.58351893845611
2011-01-20,0,1,7,0,4,1,0.22,0.55,0.2239,101,4.624972813284271
2011-01-20,0,1,8,0,4,1,0.22,0.55,0.2836,249,5.521460917862246
2011-01-20,0,1,9,0,4,2,0.24,0.52,0.2239,143,4.969813299576001
2011-01-20,0,1,10,0,4,1,0.26,0.48,0.2985,57,4.060443010546419
2011-01-20,0,1,11,0,4,2,0.28,0.45,0.1642,68,4.23410650459726
2011-01-20,0,1,12,0,4,2,0.3,0.42,0.0,84,4.442651256490317
2011-01-20,0,1,13,0,4,2,0.28,0.45,0.1045,98,4.59511985013459
2011-01-20,0,1,14,0,4,2,0.3,0.45,0.1343,81,4.406719247264253
2011-01-20,0,1,15,0,4,2,0.32,0.45,0.194,70,4.2626798770413155
2011-01-20,0,1,16,0,4,2,0.3,0.49,0.1343,91,4.5217885770490405
2011-01-20,0,1,17,0,4,2,0.3,0.49,0.1045,215,5.375278407684165
2011-01-20,0,1,18,0,4,2,0.26,0.56,0.194,185,5.225746673713202
2011-01-20,0,1,19,0,4,1,0.26,0.56,0.3284,152,5.030437921392435
2011-01-20,0,1,20,0,4,2,0.26,0.6,0.2836,126,4.844187086458591
2011-01-20,0,1,21,0,4,2,0.24,0.6,0.2537,57,4.060443010546419
2011-01-20,0,1,22,0,4,2,0.24,0.65,0.2836,56,4.04305126783455
2011-01-20,0,1,23,0,4,2,0.24,0.65,0.3284,31,3.4657359027997265
2011-01-21,0,1,0,0,5,2,0.24,0.7,0.2537,21,3.091042453358316
2011-01-21,0,1,1,0,5,2,0.24,0.7,0.2537,6,1.9459101490553132
2011-01-21,0,1,2,0,5,3,0.24,0.75,0.1642,2,1.0986122886681098
2011-01-21,0,1,3,0,5,3,0.22,0.8,0.2985,1,0.6931471805599453
2011-01-21,0,1,4,0,5,2,0.22,0.87,0.0896,1,0.6931471805599453
2011-01-21,0,1,5,0,5,1,0.24,0.6,0.4179,5,1.791759469228055
2011-01-21,0,1,6,0,5,1,0.22,0.55,0.2537,27,3.332204510175204
2011-01-21,0,1,7,0,5,1,0.2,0.51,0.2836,68,4.23410650459726
2011-01-21,0,1,8,0,5,1,0.2,0.47,0.3284,217,5.384495062789089
2011-01-21,0,1,9,0,5,1,0.2,0.51,0.3582,166,5.117993812416755
2011-01-21,0,1,10,0,5,1,0.2,0.47,0.4627,63,4.1588830833596715
2011-01-21,0,1,11,0,5,1,0.22,0.41,0.4627,59,4.0943445622221
2011-01-21,0,1,12,0,5,1,0.22,0.27,0.5821,78,4.3694478524670215
2011-01-21,0,1,13,0,5,1,0.2,0.21,0.5821,73,4.30406509320417
2011-01-21,0,1,14,0,5,1,0.2,0.25,0.5224,62,4.143134726391533
2011-01-21,0,1,15,0,5,1,0.16,0.26,0.4478,65,4.189654742026425
2011-01-21,0,1,16,0,5,1,0.16,0.26,0.3582,97,4.584967478670572
2011-01-21,0,1,17,0,5,1,0.14,0.28,0.3582,161,5.087596335232384
2011-01-21,0,1,18,0,5,1,0.12,0.3,0.2537,120,4.795790545596741
2011-01-21,0,1,19,0,5,1,0.12,0.3,0.3284,96,4.574710978503383
2011-01-21,0,1,20,0,5,1,0.1,0.33,0.4179,53,3.9889840465642745
2011-01-21,0,1,21,0,5,1,0.08,0.38,0.2836,41,3.7376696182833684
2011-01-21,0,1,22,0,5,1,0.06,0.41,0.3881,34,3.5553480614894135
2011-01-21,0,1,23,0,5,1,0.06,0.38,0.3284,27,3.332204510175204
2011-01-22,0,1,0,0,6,1,0.04,0.45,0.2537,13,2.6390573296152584
2011-01-22,0,1,1,0,6,2,0.04,0.41,0.3881,12,2.5649493574615367
2011-01-22,0,1,2,0,6,2,0.04,0.41,0.2537,11,2.4849066497880004
2011-01-22,0,1,3,0,6,2,0.04,0.41,0.2836,7,2.0794415416798357
2011-01-22,0,1,4,0,6,2,0.02,0.48,0.2985,3,1.3862943611198906
2011-01-22,0,1,6,0,6,2,0.02,0.44,0.2239,2,1.0986122886681098
2011-01-22,0,1,7,0,6,1,0.02,0.44,0.2836,8,2.1972245773362196
2011-01-22,0,1,8,0,6,1,0.02,0.44,0.3284,27,3.332204510175204
2011-01-22,0,1,9,0,6,1,0.04,0.41,0.2537,40,3.713572066704308
2011-01-22,0,1,10,0,6,2,0.04,0.41,0.1642,53,3.9889840465642745
2011-01-22,0,1,11,0,6,2,0.06,0.38,0.1343,63,4.1588830833596715
2011-01-22,0,1,12,0,6,2,0.06,0.38,0.1045,70,4.2626798770413155
2011-01-22,0,1,13,0,6,1,0.08,0.35,0.0,84,4.442651256490317
2011-01-22,0,1,14,0,6,1,0.1,0.33,0.1045,75,4.330733340286331
2011-01-22,0,1,15,0,6,1,0.12,0.28,0.0,103,4.6443908991413725
2011-01-22,0,1,16,0,6,1,0.12,0.28,0.194,83,4.430816798843313
2011-01-22,0,1,17,0,6,1,0.12,0.28,0.0,67,4.219507705176107
2011-01-22,0,1,18,0,6,1,0.08,0.35,0.194,54,4.007333185232471
2011-01-22,0,1,19,0,6,1,0.08,0.35,0.1343,59,4.0943445622221
2011-01-22,0,1,20,0,6,1,0.06,0.45,0.1642,45,3.828641396489095
2011-01-22,0,1,21,0,6,1,0.06,0.41,0.0896,39,3.6888794541139363
2011-01-22,0,1,22,0,6,1,0.06,0.49,0.0,30,3.4339872044851463
2011-01-22,0,1,23,0,6,1,0.04,0.57,0.1045,33,3.5263605246161616
2011-01-23,0,1,0,0,0,1,0.04,0.57,0.1045,22,3.1354942159291497
2011-01-23,0,1,1,0,0,1,0.04,0.57,0.1045,13,2.6390573296152584
2011-01-23,0,1,2,0,0,1,0.02,0.62,0.1343,18,2.9444389791664403
2011-01-23,0,1,3,0,0,1,0.02,0.62,0.1343,5,1.791759469228055
2011-01-23,0,1,5,0,0,2,0.04,0.57,0.1045,3,1.3862943611198906
2011-01-23,0,1,6,0,0,2,0.04,0.57,0.1045,1,0.6931471805599453
2011-01-23,0,1,7,0,0,1,0.08,0.58,0.1642,2,1.0986122886681098
2011-01-23,0,1,8,0,0,1,0.06,0.62,0.1642,19,2.995732273553991
2011-01-23,0,1,9,0,0,1,0.1,0.54,0.3582,28,3.367295829986474
2011-01-23,0,1,10,0,0,1,0.14,0.46,0.3881,58,4.07753744390572
2011-01-23,0,1,11,0,0,1,0.14,0.43,0.2239,99,4.605170185988092
2011-01-23,0,1,12,0,0,1,0.16,0.37,0.4627,116,4.762173934797756
2011-01-23,0,1,13,0,0,1,0.14,0.33,0.3881,87,4.477336814478207
2011-01-23,0,1,14,0,0,1,0.16,0.28,0.3582,110,4.709530201312334
2011-01-23,0,1,15,0,0,1,0.16,0.28,0.3582,77,4.356708826689592
2011-01-23,0,1,16,0,0,1,0.16,0.26,0.3284,65,4.189654742026425
2011-01-23,0,1,17,0,0,1,0.14,0.26,0.3881,55,4.02535169073515
2011-01-23,0,1,18,0,0,1,0.12,0.3,0.2537,49,3.912023005428146
2011-01-23,0,1,19,0,0,1,0.12,0.3,0.2836,50,3.9318256327243257
2011-01-23,0,1,20,0,0,1,0.1,0.36,0.2537,35,3.58351893845611
2011-01-23,0,1,21,0,0,1,0.1,0.36,0.194,25,3.258096538021482
2011-01-23,0,1,22,0,0,1,0.08,0.38,0.194,28,3.367295829986474
2011-01-23,0,1,23,0,0,1,0.06,0.41,0.2239,21,3.091042453358316
2011-01-26,0,1,0,0,3,2,0.22,0.69,0.1343,17,2.8903717578961645
2011-01-26,0,1,1,0,3,2,0.24,0.65,0.1343,5,1.791759469228055
2011-01-26,0,1,2,0,3,3,0.22,0.69,0.194,10,2.3978952727983707
2011-01-26,0,1,5,0,3,3,0.2,0.86,0.2836,1,0.6931471805599453
2011-01-26,0,1,6,0,3,3,0.2,0.86,0.2836,8,2.1972245773362196
2011-01-26,0,1,7,0,3,3,0.22,0.87,0.2985,30,3.4339872044851463
2011-01-26,0,1,8,0,3,3,0.22,0.87,0.2985,72,4.290459441148391
2011-01-26,0,1,9,0,3,3,0.22,0.87,0.2985,58,4.07753744390572
2011-01-26,0,1,10,0,3,3,0.22,0.93,0.2836,28,3.367295829986474
2011-01-26,0,1,11,0,3,3,0.22,0.93,0.3284,41,3.7376696182833684
2011-01-26,0,1,12,0,3,3,0.22,0.93,0.3284,48,3.8918202981106265
2011-01-26,0,1,13,0,3,3,0.22,0.93,0.3284,47,3.871201010907891
2011-01-26,0,1,14,0,3,3,0.22,0.93,0.3582,36,3.6109179126442243
2011-01-26,0,1,15,0,3,3,0.22,0.93,0.4627,43,3.784189633918261
2011-01-26,0,1,16,0,3,4,0.22,0.93,0.3284,36,3.6109179126442243
2011-01-26,0,1,17,0,3,3,0.2,0.93,0.3582,26,3.295836866004329
2011-01-27,0,1,16,0,4,1,0.22,0.55,0.194,24,3.2188758248682006
2011-01-27,0,1,17,0,4,1,0.22,0.55,0.1045,84,4.442651256490317
2011-01-27,0,1,18,0,4,1,0.2,0.69,0.0896,104,4.653960350157523
2011-01-27,0,1,19,0,4,1,0.2,0.69,0.0896,79,4.382026634673881
2011-01-27,0,1,20,0,4,1,0.18,0.74,0.0896,59,4.0943445622221
2011-01-27,0,1,21,0,4,1,0.18,0.74,0.0896,38,3.6635616461296463
2011-01-27,0,1,22,0,4,1,0.18,0.74,0.0896,27,3.332204510175204
2011-01-27,0,1,23,0,4,1,0.18,0.8,0.1642,16,2.833213344056216
2011-01-28,0,1,0,0,5,2,0.2,0.75,0.1343,9,2.302585092994046
2011-01-28,0,1,1,0,5,2,0.2,0.75,0.1343,3,1.3862943611198906
2011-01-28,0,1,2,0,5,2,0.2,0.75,0.1642,2,1.0986122886681098
2011-01-28,0,1,3,0,5,2,0.2,0.75,0.1045,1,0.6931471805599453
2011-01-28,0,1,5,0,5,2,0.18,0.8,0.1045,4,1.6094379124341003
2011-01-28,0,1,6,0,5,2,0.18,0.8,0.1343,16,2.833213344056216
2011-01-28,0,1,7,0,5,2,0.16,0.86,0.0896,60,4.110873864173311
2011-01-28,0,1,8,0,5,2,0.16,0.86,0.0896,157,5.062595033026967
2011-01-28,0,1,9,0,5,3,0.18,0.86,0.0896,101,4.624972813284271
2011-01-28,0,1,10,0,5,3,0.18,0.86,0.1045,49,3.912023005428146
2011-01-28,0,1,11,0,5,3,0.18,0.93,0.1045,30,3.4339872044851463
2011-01-28,0,1,12,0,5,3,0.18,0.93,0.1045,29,3.4011973816621555
2011-01-28,0,1,13,0,5,3,0.18,0.93,0.1045,31,3.4657359027997265
2011-01-28,0,1,14,0,5,3,0.22,0.8,0.0,38,3.6635616461296463
2011-01-28,0,1,15,0,5,2,0.2,0.86,0.0,41,3.7376696182833684
2011-01-28,0,1,16,0,5,1,0.22,0.8,0.0,80,4.394449154672439
2011-01-28,0,1,17,0,5,1,0.24,0.75,0.1343,149,5.0106352940962555
2011-01-28,0,1,18,0,5,1,0.24,0.75,0.194,109,4.700480365792417
2011-01-28,0,1,19,0,5,2,0.24,0.75,0.1343,89,4.499809670330265
2011-01-28,0,1,20,0,5,2,0.24,0.7,0.194,62,4.143134726391533
2011-01-28,0,1,21,0,5,2,0.22,0.75,0.1343,58,4.07753744390572
2011-01-28,0,1,22,0,5,1,0.24,0.65,0.3582,26,3.295836866004329
2011-01-28,0,1,23,0,5,1,0.24,0.6,0.2239,23,3.1780538303479458
2011-01-29,0,1,0,0,6,1,0.22,0.64,0.3582,28,3.367295829986474
2011-01-29,0,1,1,0,6,1,0.22,0.64,0.194,20,3.044522437723423
2011-01-29,0,1,2,0,6,1,0.22,0.64,0.1642,15,2.772588722239781
2011-01-29,0,1,3,0,6,1,0.2,0.64,0.1343,8,2.1972245773362196
2011-01-29,0,1,4,0,6,1,0.16,0.69,0.1045,3,1.3862943611198906
2011-01-29,0,1,6,0,6,1,0.16,0.64,0.1343,2,1.0986122886681098
2011-01-29,0,1,7,0,6,1,0.16,0.59,0.1045,5,1.791759469228055
2011-01-29,0,1,8,0,6,1,0.18,0.55,0.1642,34,3.5553480614894135
2011-01-29,0,1,9,0,6,1,0.18,0.59,0.0896,34,3.5553480614894135
2011-01-29,0,1,10,0,6,2,0.18,0.64,0.1045,55,4.02535169073515
2011-01-29,0,1,11,0,6,2,0.18,0.64,0.1343,64,4.174387269895637
2011-01-29,0,1,12,0,6,2,0.2,0.59,0.194,78,4.3694478524670215
2011-01-29,0,1,13,0,6,2,0.22,0.55,0.1642,65,4.189654742026425
2011-01-29,0,1,14,0,6,2,0.22,0.6,0.1343,99,4.605170185988092
2011-01-29,0,1,15,0,6,1,0.22,0.69,0.2537,120,4.795790545596741
2011-01-29,0,1,16,0,6,1,0.24,0.6,0.1642,107,4.68213122712422
2011-01-29,0,1,17,0,6,1,0.24,0.6,0.0,91,4.5217885770490405
2011-01-29,0,1,18,0,6,1,0.22,0.69,0.1343,68,4.23410650459726
2011-01-29,0,1,19,0,6,2,0.22,0.69,0.2537,58,4.07753744390572
2011-01-29,0,1,20,0,6,1,0.18,0.74,0.0896,43,3.784189633918261
2011-01-29,0,1,21,0,6,1,0.18,0.74,0.0896,36,3.6109179126442243
2011-01-29,0,1,22,0,6,1,0.16,0.8,0.0896,32,3.4965075614664802
2011-01-29,0,1,23,0,6,1,0.16,0.8,0.0896,33,3.5263605246161616
2011-02-02,0,2,0,0,3,3,0.22,0.93,0.1045,2,1.0986122886681098
2011-02-02,0,2,1,0,3,3,0.22,0.93,0.194,3,1.3862943611198906
2011-02-02,0,2,2,0,3,3,0.22,0.93,0.1343,4,1.6094379124341003
2011-02-02,0,2,3,0,3,3,0.22,0.93,0.1343,1,0.6931471805599453
2011-02-02,0,2,4,0,3,3,0.22,0.93,0.2836,1,0.6931471805599453
2011-02-02,0,2,5,0,3,3,0.22,0.93,0.1045,3,1.3862943611198906
2011-02-02,0,2,6,0,3,3,0.22,0.93,0.1045,18,2.9444389791664403
2011-02-02,0,2,7,0,3,3,0.22,0.93,0.2239,49,3.912023005428146
2011-02-02,0,2,8,0,3,3,0.22,0.93,0.2239,155,5.049856007249537
2011-02-02,0,2,9,0,3,2,0.24,0.93,0.0896,123,4.820281565605037
2011-02-02,0,2,10,0,3,2,0.22,1.0,0.0,61,4.127134385045092
2011-02-02,0,2,11,0,3,2,0.24,0.93,0.194,52,3.970291913552122
2011-02-02,0,2,12,0,3,2,0.24,0.93,0.2239,64,4.174387269895637
2011-02-02,0,2,13,0,3,1,0.34,0.93,0.1642,75,4.330733340286331
2011-02-02,0,2,14,0,3,1,0.38,0.82,0.3881,63,4.1588830833596715
2011-02-02,0,2,15,0,3,1,0.38,0.76,0.3284,76,4.343805421853684
2011-02-02,0,2,16,0,3,1,0.36,0.71,0.2985,103,4.6443908991413725
2011-02-02,0,2,17,0,3,1,0.36,0.53,0.5224,190,5.25227342804663
2011-02-02,0,2,18,0,3,1,0.34,0.42,0.5522,182,5.209486152841421
2011-02-02,0,2,19,0,3,1,0.28,0.45,0.4925,91,4.5217885770490405
2011-02-02,0,2,20,0,3,1,0.24,0.48,0.5522,75,4.330733340286331
2011-02-02,0,2,21,0,3,1,0.22,0.47,0.3284,63,4.1588830833596715
2011-02-02,0,2,22,0,3,1,0.22,0.44,0.2537,40,3.713572066704308
2011-02-02,0,2,23,0,3,1,0.2,0.44,0.4478,32,3.4965075614664802
2011-02-04,0,2,0,0,5,2,0.2,0.44,0.0,13,2.6390573296152584
2011-02-04,0,2,1,0,5,2,0.16,0.59,0.0,7,2.0794415416798357
2011-02-04,0,2,2,0,5,2,0.14,0.63,0.1045,1,0.6931471805599453
2011-02-04,0,2,3,0,5,2,0.14,0.63,0.1045,1,0.6931471805599453
2011-02-04,0,2,5,0,5,2,0.14,0.63,0.1343,7,2.0794415416798357
2011-02-04,0,2,6,0,5,2,0.16,0.55,0.0,28,3.367295829986474
2011-02-04,0,2,7,0,5,1,0.14,0.59,0.0,87,4.477336814478207
2011-02-04,0,2,8,0,5,1,0.14,0.74,0.1343,220,5.3981627015177525
2011-02-04,0,2,9,0,5,2,0.16,0.8,0.1343,127,4.852030263919617
2011-02-04,0,2,10,0,5,2,0.2,0.51,0.1343,51,3.9512437185814275
2011-02-04,0,2,11,0,5,1,0.22,0.51,0.1642,64,4.174387269895637
2011-02-04,0,2,12,0,5,2,0.24,0.48,0.1642,86,4.465908118654584
2011-02-04,0,2,13,0,5,2,0.26,0.5,0.2239,82,4.418840607796598
2011-02-04,0,2,14,0,5,2,0.28,0.45,0.1642,91,4.5217885770490405
2011-02-04,0,2,15,0,5,2,0.28,0.48,0.2537,90,4.51085950651685
2011-02-04,0,2,16,0,5,2,0.3,0.42,0.2239,99,4.605170185988092
2011-02-04,0,2,17,0,5,2,0.26,0.56,0.1343,205,5.327876168789581
2011-02-04,0,2,18,0,5,2,0.24,0.6,0.1045,155,5.049856007249537
2011-02-04,0,2,19,0,5,2,0.24,0.65,0.1343,103,4.6443908991413725
2011-02-04,0,2,20,0,5,2,0.24,0.65,0.1642,71,4.276666119016055
2011-02-04,0,2,21,0,5,2,0.24,0.7,0.1642,43,3.784189633918261
2011-02-04,0,2,22,0,5,2,0.24,0.65,0.1642,46,3.8501476017100584
2011-02-04,0,2,23,0,5,2,0.24,0.7,0.1343,31,3.4657359027997265
2011-02-05,0,2,0,0,6,2,0.24,0.7,0.1642,39,3.6888794541139363
2011-02-05,0,2,1,0,6,2,0.24,0.65,0.1642,18,2.9444389791664403
2011-02-05,0,2,2,0,6,2,0.24,0.75,0.1642,17,2.8903717578961645
2011-02-05,0,2,3,0,6,2,0.24,0.75,0.1642,11,2.4849066497880004
2011-02-05,0,2,4,0,6,3,0.22,0.93,0.1343,8,2.1972245773362196
2011-02-05,0,2,5,0,6,3,0.2,1.0,0.0896,9,2.302585092994046
2011-02-05,0,2,6,0,6,3,0.2,1.0,0.0,4,1.6094379124341003
2011-02-05,0,2,7,0,6,3,0.22,0.93,0.0896,4,1.6094379124341003
2011-02-05,0,2,8,0,6,3,0.2,1.0,0.0896,10,2.3978952727983707
2011-02-05,0,2,9,0,6,3,0.2,1.0,0.0896,20,3.044522437723423
2011-02-05,0,2,10,0,6,3,0.2,1.0,0.1343,34,3.5553480614894135
2011-02-05,0,2,11,0,6,3,0.22,1.0,0.1343,47,3.871201010907891
2011-02-05,0,2,12,0,6,3,0.22,1.0,0.1642,52,3.970291913552122
2011-02-05,0,2,13,0,6,3,0.22,1.0,0.1642,72,4.290459441148391
2011-02-05,0,2,14,0,6,3,0.22,1.0,0.0,55,4.02535169073515
2011-02-05,0,2,15,0,6,3,0.22,1.0,0.0,60,4.110873864173311
2011-02-05,0,2,16,0,6,3,0.22,1.0,0.1343,71,4.276666119016055
2011-02-05,0,2,17,0,6,2,0.24,1.0,0.2836,78,4.3694478524670215
2011-02-05,0,2,18,0,6,2,0.28,0.93,0.4478,83,4.430816798843313
2011-02-05,0,2,19,0,6,2,0.28,0.93,0.4478,84,4.442651256490317
2011-02-05,0,2,20,0,6,1,0.3,0.87,0.2537,69,4.248495242049359
2011-02-05,0,2,21,0,6,1,0.26,1.0,0.194,56,4.04305126783455
2011-02-05,0,2,22,0,6,1,0.26,0.93,0.1343,45,3.828641396489095
2011-02-05,0,2,23,0,6,1,0.26,0.93,0.2239,59,4.0943445622221
2011-02-06,0,2,0,0,0,1,0.26,0.7,0.194,39,3.6888794541139363
2011-02-06,0,2,1,0,0,1,0.26,0.65,0.4179,44,3.8066624897703196
2011-02-06,0,2,2,0,0,1,0.26,0.6,0.3284,20,3.044522437723423
2011-02-06,0,2,3,0,0,1,0.26,0.6,0.0896,13,2.6390573296152584
2011-02-06,0,2,4,0,0,1,0.26,0.6,0.3582,2,1.0986122886681098
2011-02-06,0,2,5,0,0,1,0.26,0.6,0.2239,1,0.6931471805599453
2011-02-06,0,2,6,0,0,1,0.26,0.6,0.2239,1,0.6931471805599453
2011-02-06,0,2,7,0,0,1,0.24,0.65,0.1642,8,2.1972245773362196
2011-02-06,0,2,8,0,0,1,0.24,0.65,0.1045,23,3.1780538303479458
2011-02-06,0,2,9,0,0,1,0.28,0.56,0.1045,45,3.828641396489095
2011-02-06,0,2,10,0,0,1,0.3,0.52,0.2537,89,4.499809670330265
2011-02-06,0,2,11,0,0,1,0.32,0.49,0.2537,117,4.770684624465665
2011-02-06,0,2,12,0,0,1,0.34,0.46,0.0,174,5.1647859739235145
2011-02-06,0,2,13,0,0,1,0.34,0.46,0.0,182,5.209486152841421
2011-02-06,0,2,14,0,0,1,0.34,0.46,0.0896,161,5.087596335232384
2011-02-06,0,2,15,0,0,1,0.34,0.46,0.0896,182,5.209486152841421
2011-02-06,0,2,16,0,0,1,0.34,0.49,0.1045,157,5.062595033026967
2011-02-06,0,2,17,0,0,1,0.34,0.46,0.0,121,4.804021044733257
2011-02-06,0,2,18,0,0,1,0.3,0.56,0.1642,78,4.3694478524670215
2011-02-06,0,2,19,0,0,1,0.28,0.61,0.1343,21,3.091042453358316
2011-02-06,0,2,20,0,0,1,0.28,0.61,0.1045,26,3.295836866004329
2011-02-06,0,2,21,0,0,1,0.26,0.6,0.0,27,3.332204510175204
2011-02-06,0,2,22,0,0,1,0.26,0.6,0.0,62,4.143134726391533
2011-02-06,0,2,23,0,0,1,0.24,0.65,0.0,30,3.4339872044851463
2011-02-07,0,2,0,0,1,1,0.24,0.65,0.0,15,2.772588722239781
2011-02-07,0,2,1,0,1,1,0.22,0.75,0.0,5,1.791759469228055
2011-02-07,0,2,2,0,1,1,0.2,0.8,0.0,3,1.3862943611198906
2011-02-07,0,2,3,0,1,1,0.2,0.86,0.0,1,0.6931471805599453
2011-02-07,0,2,4,0,1,1,0.2,0.86,0.0,2,1.0986122886681098
2011-02-07,0,2,5,0,1,1,0.2,0.86,0.0,10,2.3978952727983707
2011-02-07,0,2,6,0,1,1,0.18,0.93,0.0,30,3.4339872044851463
2011-02-07,0,2,7,0,1,1,0.18,0.86,0.0,95,4.564348191467836
2011-02-07,0,2,8,0,1,2,0.16,1.0,0.0,230,5.442417710521793
2011-02-07,0,2,9,0,1,1,0.22,0.8,0.0,118,4.77912349311153
2011-02-07,0,2,10,0,1,1,0.24,0.75,0.1045,55,4.02535169073515
2011-02-07,0,2,11,0,1,1,0.3,0.65,0.0896,47,3.871201010907891
2011-02-07,0,2,12,0,1,2,0.32,0.62,0.0,66,4.204692619390966
2011-02-07,0,2,13,0,1,2,0.36,0.57,0.0896,64,4.174387269895637
2011-02-07,0,2,14,0,1,2,0.36,0.57,0.0896,60,4.110873864173311
2011-02-07,0,2,15,0,1,2,0.38,0.54,0.0896,50,3.9318256327243257
2011-02-07,0,2,16,0,1,2,0.36,0.57,0.1343,114,4.74493212836325
2011-02-07,0,2,17,0,1,2,0.32,0.7,0.1642,216,5.37989735354046
2011-02-07,0,2,18,0,1,2,0.34,0.66,0.1343,175,5.170483995038151
2011-02-07,0,2,19,0,1,2,0.32,0.7,0.0,128,4.859812404361672
2011-02-07,0,2,20,0,1,2,0.32,0.7,0.1045,88,4.48863636973214
2011-02-07,0,2,21,0,1,1,0.32,0.7,0.0,78,4.3694478524670215
2011-02-07,0,2,22,0,1,1,0.28,0.81,0.0896,37,3.6375861597263857
2011-02-07,0,2,23,0,1,2,0.3,0.81,0.0,25,3.258096538021482
2011-02-08,0,2,0,0,2,2,0.28,0.87,0.0,10,2.3978952727983707
2011-02-08,0,2,1,0,2,2,0.28,0.87,0.0,4,1.6094379124341003
2011-02-08,0,2,2,0,2,2,0.26,0.93,0.1045,2,1.0986122886681098
2011-02-08,0,2,3,0,2,3,0.28,0.93,0.1642,1,0.6931471805599453
2011-02-08,0,2,4,0,2,1,0.26,0.93,0.1642,3,1.3862943611198906
2011-02-08,0,2,5,0,2,1,0.26,0.81,0.3284,2,1.0986122886681098
2011-02-08,0,2,6,0,2,1,0.26,0.7,0.3284,39,3.6888794541139363
2011-02-08,0,2,7,0,2,1,0.24,0.65,0.4179,100,4.61512051684126
2011-02-08,0,2,8,0,2,1,0.24,0.56,0.4925,243,5.497168225293202
2011-02-08,0,2,9,0,2,1,0.24,0.52,0.4925,135,4.912654885736052
2011-02-08,0,2,10,0,2,1,0.22,0.47,0.5522,48,3.8918202981106265
2011-02-08,0,2,11,0,2,1,0.22,0.47,0.4627,50,3.9318256327243257
2011-02-08,0,2,12,0,2,1,0.24,0.38,0.4925,65,4.189654742026425
2011-02-08,0,2,13,0,2,2,0.24,0.32,0.4478,50,3.9318256327243257
2011-02-08,0,2,14,0,2,1,0.22,0.37,0.4179,64,4.174387269895637
2011-02-08,0,2,15,0,2,1,0.22,0.35,0.3881,51,3.9512437185814275
2011-02-08,0,2,16,0,2,1,0.22,0.35,0.5224,83,4.430816798843313
2011-02-08,0,2,17,0,2,1,0.22,0.32,0.5821,176,5.176149732573829
2011-02-08,0,2,18,0,2,1,0.2,0.32,0.3881,152,5.030437921392435
2011-02-08,0,2,19,0,2,1,0.16,0.4,0.4627,101,4.624972813284271
2011-02-08,0,2,20,0,2,1,0.16,0.4,0.3284,56,4.04305126783455
2011-02-08,0,2,21,0,2,1,0.14,0.33,0.4627,54,4.007333185232471
2011-02-08,0,2,22,0,2,1,0.12,0.33,0.3582,29,3.4011973816621555
2011-02-08,0,2,23,0,2,1,0.12,0.33,0.3284,12,2.5649493574615367
2011-02-10,0,2,0,0,4,3,0.14,0.86,0.194,16,2.833213344056216
2011-02-10,0,2,1,0,4,3,0.14,0.8,0.1343,7,2.0794415416798357
2011-02-10,0,2,2,0,4,3,0.14,0.8,0.1343,3,1.3862943611198906
2011-02-10,0,2,4,0,4,2,0.14,0.59,0.2239,1,0.6931471805599453
2011-02-10,0,2,5,0,4,2,0.12,0.5,0.2239,6,1.9459101490553132
2011-02-10,0,2,6,0,4,2,0.12,0.54,0.2836,26,3.295836866004329
2011-02-10,0,2,7,0,4,1,0.1,0.5,0.4179,99,4.605170185988092
2011-02-10,0,2,8,0,4,1,0.1,0.49,0.3284,178,5.187385805840755
2011-02-10,0,2,9,0,4,1,0.12,0.42,0.3582,122,4.812184355372417
2011-02-10,0,2,10,0,4,1,0.12,0.42,0.2985,35,3.58351893845611
2011-02-10,0,2,11,0,4,1,0.14,0.39,0.3582,45,3.828641396489095
